id,name,smiles
AAsjiW,1-butyl-3-methylimidazolium phenolate,CCCC[n+]1ccn(C)c1.[O-]c1ccccc1
AAsnxq,1-ethyl-3-(6-hydroxyhexyl)-1H-imidazolium chloride,CC[n+]1ccn(CCCCCCO)c1.[Cl-]
AAsqgw,butyl(2-hydroxyethyl)dimethylammonium tetrafluoroborate,CCCC[N+](C)(C)CCO.F[B-](F)(F)F
AAsqqt,"N,N-diethyl-2-methoxy-N-methylethan-1-aminium tetrafluoroborate",CC[N+](C)(CC)CCOC.F[B-](F)(F)F
AAsrIo,1-pentyl-3-methylimidazolium bromide,CCCCC[n+]1ccn(C)c1.[Br-]
AAsrdg,"1-butyl-2,3-dimethylimidazolium bromide",CCCC[n+]1ccn(C)c1C.[Br-]
AAsrvt,1-butyl-3-ethylimidazolium bromide,CCCC[n+]1ccn(CC)c1.[Br-]
AAsslm,2-ethyl-1-methylpyridinium methyl sulfate,CCc1cccc[n+]1C.COS(=O)(=O)[O-]
AAssoQ,1-ethylpyridinium ethyl sulfate,CCOS(=O)(=O)[O-].CC[n+]1ccccc1
AAstVL,cholinium heptanoate,CCCCCCC(=O)[O-].C[N+](C)(C)CCO
AAstlh,1-hexyl-3-methylimidazolium dicyanamide,CCCCCC[n+]1ccn(C)c1.N#C[N-]C#N
AAtAtP,N-butyronitrile pyridinium tetrafluoroborate,F[B-](F)(F)F.N#CCCC[n+]1ccccc1
AAtBCq,3-methyl-1-vinylimidazolium dimethyl phosphate,P(=O)(OC)(OC)[O-].C[N+]1=CN(C=C1)C=C
AAtCAT,1-butyl-3-methylimidazolium methyl phosphonate,P(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C
AAtDKy,"2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide",CCN(CC)CC(=O)Nc1c(C)cccc1C
AAtDOY,1-butyl-3-methylimidazolium methanesulfonate,CCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-]
AAtDjK,tris(dimethylamino)cyclopropenium dicyanamide,[N-](C#N)C#N.c(N(C)C)1c(N(C)C)[c+]1N(C)C
AAtLDp,1-(2-cyanoethyl)imidazolium trifluoroacetate,N#CCCn1cc[nH+]c1.O=C([O-])C(F)(F)F
AAtLjt,1-(4-hydroxybutyl)-3-methylimidazolium bromide,Cn1cc[n+](CCCCO)c1.[Br-]
AAtMUy,1-propylpyridinium trifluoroacetate,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F
AAtMjG,"N,N-dimethylprop-2-en-1-aminium trifluoromethanesulfonate",C=CC[NH+](C)C.O=S(=O)([O-])C(F)(F)F
AAtNQC,1-ethyl-3-methylimidazolium taurinate,CC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-]
AAtNjJ,"1-hexyl-3-methylimidazolium 1,2,3-triazolide",CCCCCC[n+]1ccn(C)c1.c1c[n-]nn1
AAtNvn,"1-hexyl-3-methylimidazolium 1,2,4-triazolide",CCCCCC[n+]1ccn(C)c1.c1nc[n-]n1
AAtQKS,1-butylpyridinium perchlorate,CCCC[n+]1ccccc1.[O-]Cl(=O)(=O)=O
AAtSLY,methyltributylammonium chloride,CCCC[N+](C)(CCCC)CCCC.[Cl-]
AAtTKP,"1,4-dibromobenzene",Brc1ccc(Br)cc1
AAtTbi,"1,2-dibromobenzene",Brc1ccccc1Br
AAtTqF,"1,3-dibromobenzene",Brc1cccc(Br)c1
AAtULw,disodium hydrogen citrate,O=C([O-])CC(O)(CC(=O)O)C(=O)[O-].[Na+].[Na+]
AAtVXq,N-butyl-N-methylpiperidinium bromide,CCCC[N+]1(C)CCCCC1.[Br-]
AAtVgT,1-methyl-1-pentylpyrrolidinium bromide,CCCCC[N+]1(C)CCCC1.[Br-]
AAtVjt,calcium nitrate tetrahydrate,O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ca+2]
AAtWDT,1-ethyl-3-methylimidazolium ethyl sulfate,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1
AAtWHj,1-(2-methoxyethyl)-3-methyl-1H-imidazol-3-ium methanesulfonate,COCCn1cc[n+](C)c1.CS(=O)(=O)[O-]
AAtWJj,carbamazepine,NC(=O)N1c2ccccc2C=Cc2ccccc21
AAtWLf,"1,2,3-trimethylimidazolium dimethyl phosphate",P(=O)(OC)(OC)[O-].CN1C(=[N+](C=C1)C)C
AAtWMw,1-butyl-3-methylimidazolium hydrogen sulfate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])O
AAtWRk,1-ethyl-3-methylimidazolium dimethylphosphate,CC[n+]1ccn(C)c1.COP(=O)([O-])OC
AAtWfx,"2,3-dimethyl-1-propylimidazolium hydrogen sulfate",CCC[n+]1ccn(C)c1C.O=S(=O)([O-])O
AAtWmz,1-butyl-3-methylimidazolium dihydrogen phosphate,CCCC[n+]1ccn(C)c1.O=P([O-])(O)O
AAtWnV,1-propyl-3-methylimidazolium methylsulfate,CCC[n+]1ccn(C)c1.COS(=O)(=O)[O-]
AAtWtN,1-ethyl-3-methylimidazolium thyminide,[N-]1C(=O)NC(=O)C(C)=C1.C(C)N1C=[N+](C=C1)C
AAtXHF,1-hexyl-3-methylimidazolium tetrazolide,CCCCCC[n+]1ccn(C)c1.c1nnn[n-]1
AAtXKX,3-butyl-1-(2-cyanoethyl)-imidazolium thiocyanate,CCCCn1cc[n+](CCC#N)c1.N#C[S-]
AAteDk,lithium (fluorosulfonyl)((trifluoromethyl)sulfonyl)amide,FS(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Li+]
AAteQp,1-butyronitrile-3-methylimidazolium tetrafluoroborate,C[n+]1ccn(CCCC#N)c1.F[B-](F)(F)F
AAtejH,1-butyl-3-methylpyridinium tetrafluoroborate,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F
AAtepM,1-butyl-2-methylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1C.F[B-](F)(F)F
AAterB,tris(2-hydroxyethyl)ammonium tetrafluoroborate,F[B-](F)(F)F.OCC[NH+](CCO)CCO
AAtevY,1-butyl-4-methylpyridinium tetrafluoroborate,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F
AAtgEW,1-ethyl-1-methylpiperidin-1-ium ethyl phosphonate,CCO[PH](=O)[O-].CC[N+]1(C)CCCCC1
AAtgFT,diethylmethylammonium trifluoromethanesulfonate,CC[NH+](C)CC.O=S(=O)([O-])C(F)(F)F
AAtgOf,N-(3-cyanopropyl)pyridinium tricyanomethanide,N#CCCC[n+]1ccccc1.N#C[C-](C#N)C#N
AAtgky,"N,N-dimethylpropan-1-aminium trifluoromethanesulfonate",CCC[NH+](C)C.O=S(=O)([O-])C(F)(F)F
AAtgwj,"N,N-diethylethanolammonium hydrogen diacetate",CC(=O)O.CC(=O)[O-].CC[NH+](CC)CCO
AAthLu,1-(2-cyanoethyl)imidazolium hexanoate,CCCCCC(=O)[O-].N#CCCn1cc[nH+]c1
AAtodn,1-ethyl-3-methylimidazolium iodide,CC[n+]1ccn(C)c1.[I-]
AAtpNd,4-butyl-4-methylmorpholinium bromide,CCCC[N+]1(C)CCOCC1.[Br-]
AAtqDX,"3,5-dimethoxy-4-hydroxy cinnamic acid methyl ester",COC(=O)/C=C/c1cc(OC)c(O)c(OC)c1
AAtqIW,N-butylimidazolium trifluoroacetate,CCCCn1cc[nH+]c1.O=C([O-])C(F)(F)F
AAtqJn,1-(2-hydroxyethyl)-3-methylimidazolium imidazole-2-carboxylate,Cn1cc[n+](CCO)c1.O=C([O-])c1ncc[nH]1
AAtqNS,butyltriethyl ammonium bromide,CCCC[N+](CC)(CC)CC.[Br-]
AAtqPi,"1,3-diethylimidazolium trifluoroacetate",CCn1cc[n+](CC)c1.O=C([O-])C(F)(F)F
AAtqkk,"1-ethyl-2,3-dimethylimidazolium trifluoroacetate",CC[n+]1ccn(C)c1C.O=C([O-])C(F)(F)F
AAtqtW,3-methyl-1-propylimidazolium trifluoroacetate,FC(C(=O)[O-])(F)F.C[N+]1=CN(C=C1)CCC
AAtqtv,"N,N'-bis(2-pyridinylmethylene)-1,2-ethanediamine",C(=NCCN=Cc1ccccn1)c1ccccn1
AAtryW,4-methyl-4-pentylmorpholinium N-cyanocyanamide,CCCCC[N+]1(C)CCOCC1.N#C[N-]C#N
AAttSX,"3-azido-1,4-dimethyl-4H-1,2,4-triazol-1-ium perchlorate",Cn1c[n+](C)nc1N=[N+]=[N-].[O-]Cl(=O)(=O)=O
AAttpO,"1-(2-azidoethyl)-1H-1,2,4-triazol-1-ium perchlorate",[O-][Cl](=O)(=O)=O.[N-]=[N+]=NCCN1C=[NH+]C=N1
AAtunD,1-butyl-3-methylimidazolium perchlorate,CCCC[n+]1ccn(C)c1.[O-]Cl(=O)(=O)=O
AAtxBt,cesium dinitramide,O=[N+]([O-])[N-][N+](=O)[O-].[Cs+]
AAuAMw,1-ethyl-1-methylpyrrolidinium dimethylphosphate,CC[N+]1(C)CCCC1.COP(=O)([O-])OC
AAuAgS,4-ethyl-4-methylmorpholin-4-ium ethylphosphonate,CCO[PH](=O)[O-].CC[N+]1(C)CCOCC1
AAuAlh,1-benzyl-3-methylimidazolium dicyanamide,Cn1cc[n+](Cc2ccccc2)c1.N#C[N-]C#N
AAuBDS,N-(2-hydroxyethyl)benzenaminium pentanoate,CCCCC(=O)[O-].OCC[NH2+]c1ccccc1
AAuBEs,"1-ethyl-2,3,4,6,7,8,9,10-octahydropyrimido[1,2-a]azepinium thiocyanate",CC[N+]1=C2CCCCCN2CCC1.N#C[S-]
AAuBxj,1-butyl-3-vinyl-1H-imidazol-3-ium L-alaninate,C=C[n+]1ccn(CCCC)c1.C[C@H](N)C(=O)[O-]
AAuByn,1-ethyl-1-methylpyrrolidinium ethyl sulfate,CCOS(=O)(=O)[O-].CC[N+]1(C)CCCC1
AAuISn,1-methyl-3-pentyl-imidazolium tetrafluoroborate,CCCCCn1cc[n+](C)c1.F[B-](F)(F)F
AAuIpS,1-butyl-3-ethylimidazolium tetrafluoroborate,CCCC[n+]1ccn(CC)c1.F[B-](F)(F)F
AAuItX,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F
AAuJeI,"1-(2-hydroxyethyl)-3-methyl-1H-imidazolium 2,2,2-trifluoroacetate",Cn1cc[n+](CCO)c1.O=C([O-])C(F)(F)F
AAuKQG,cystine,N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O
AAuKjR,"1,2-dihydroxyanthraquinone",C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3)O)O
AAuLDo,"1-butyl-3-methylimidazolium 2,2-dimethylpropanoate",CC(C)(C)C(=O)[O-].CCCC[n+]1ccn(C)c1
AAuLak,1-butyl-3-methylpyridinium tricyanomethanide,CCCC[n+]1cccc(C)c1.N#C[C-](C#N)C#N
AAuLqL,1-butyl-4-methylpyridinium tricyanomethanide,CCCC[n+]1ccc(C)cc1.N#C[C-](C#N)C#N
AAuLsy,1-hexyl-3-methylimidazolium propanoate,CCC(=O)[O-].CCCCCC[n+]1ccn(C)c1
AAuMrm,heptadecane,CCCCCCCCCCCCCCCCC
AAuScN,"4-amino-1,5-dimethyl-1H-tetrazol-4-ium iodide",Cc1n(C)nn[n+]1N.[I-]
AAuTEB,1-ethyl-1-methylpyrrolidinium iodide,CC[N+]1(C)CCCC1.[I-]
AAuTFP,"2,4-dinitrophenylglycine",NC(C(=O)O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
AAuUCu,"2,2'-(methylazanediyl)diethanol benzoate",C(C1=CC=CC=C1)(=O)[O-].OCC[NH+](CCO)C
AAuUOc,1-nonylammonium dihydrogen phosphate,CCCCCCCCC[NH3+].O=P([O-])(O)O
AAuURz,1-(2-hydroxyethyl)-3-methylimidazolium L-prolinate,Cn1cc[n+](CCO)c1.O=C([O-])[C@@H]1CCCN1
AAuUvx,"N,N-diethyl-N-methylethanaminium dimethyl phosphate",CC[N+](C)(CC)CC.COP(=O)([O-])OC
AAuVdA,"2-hydroxy-N,N,N-trimethyl-ethanaminium 1-butanesulfonate",CCCCS(=O)(=O)[O-].C[N+](C)(C)CCO
AAuVho,1-ethyl-3-methyl-1H-imidazol-3-ium L-leucinate,CC(C)C[C@H](N)C(=O)[O-].CCn1cc[n+](C)c1
AAuVkA,"2-methylthio-4,6-bis(isopropylamino)-1,3,5-triazine",CSc1nc(NC(C)C)nc(NC(C)C)n1
AAuVlG,1-ethyl-3-methyl-1H-imidazolium L-isoleucinate,CC[C@H](C)[C@H](N)C(=O)[O-].CC[n+]1ccn(C)c1
AAuVqI,3-methyl-1-pentylimidazolium alaninate,CCCCC[n+]1ccn(C)c1.C[C@H](N)C(=O)[O-]
AAuVsW,"1-butyl-2,3-dimethylimidazolium DL-alaninate",CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C
AAuVxS,1-methyl-3-propylimidazolium L-valinate,CC(C)[C@H](N)C(=O)[O-].CCCn1cc[n+](C)c1
AAuZjn,3-(2-cyanoethyl)-1-hexyl-1H-imidazol-3-ium chloride,CCCCCCn1cc[n+](CCC#N)c1.[Cl-]
AAuaPl,1-octyl-3-methylpyridinium chloride,CCCCCCCC[n+]1cccc(C)c1.[Cl-]
AAuaow,4-nonylpyridium chloride,CCCCCCCCCc1cc[nH+]cc1.[Cl-]
AAuazE,4-methyl-1-octylpyridinium chloride,CCCCCCCC[n+]1ccc(C)cc1.[Cl-]
AAucMc,1-methyl-3-(propoxymethyl)-1H-imidazolium tetrafluoroborate,CCCOCn1cc[n+](C)c1.F[B-](F)(F)F
AAucvb,1-(2-ethoxyethyl)-3-methylimidazolium tetrafluoroborate,CCOCC[n+]1ccn(C)c1.F[B-](F)(F)F
AAudfr,"3-azido-1-(2-azidoethyl)-1H-1,2,4-triazol-1-ium nitrate",O=[N+]([O-])[O-].[N-]=[N+]=NCCN1C=[NH+]C(N=[N+]=[N-])=N1
AAueIM,3-ethyl-1-methyl-1H-imidazol-3-ium L-asparaginate,CC[n+]1ccn(C)c1.NC(=O)C[C@H](N)C(=O)[O-]
AAuejh,1-butyl-3-methylimidazolium 2-methoxy-2-oxoacetate,CCCC[n+]1ccn(C)c1.COC(=O)C(=O)[O-]
AAufNY,2-methylpiperidinium 2-methylpiperidine-N-carboxylate,CC1CCCCN1C(=O)[O-].CC1CCCC[NH2+]1
AAufur,1-pentyl-3-methylimidazolium lactate,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1
AAugte,1-hexadecanol,CCCCCCCCCCCCCCCCO
AAujZJ,1-ethenyl-3-octylimidazolium chloride,C=C[n+]1ccn(CCCCCCCC)c1.[Cl-]
AAunhE,methyltriethylammonium iodide,CC[N+](C)(CC)CC.[I-]
AAuoLv,3-ethyl-1-methyl-1H-imidazol-3-ium (S)-2-amino-3-carboxypropanoate,CC[n+]1ccn(C)c1.N[C@@H](CC(=O)O)C(=O)[O-]
AAuohk,2-methylpyridinium triflate,Cc1cccc[nH+]1.O=S(=O)([O-])C(F)(F)F
AAuooi,tetraethylammonium trifluoroacetate,CC[N+](CC)(CC)CC.O=C([O-])C(F)(F)F
AAuowU,"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+]
AAupHc,1-butyl-3-methylimidazolium L-serinate,CCCC[n+]1ccn(C)c1.N[C@@H](CO)C(=O)[O-]
AAupRm,1-propyl-3-methylimidazolium DL-threoninate,CCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-]
AAupbB,1-(4-methoxybutyl)-3-methylimidazolium glycinate,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-]
AAupdg,1-ethyl-1-methylpiperidinium levulinate,C(CCC(=O)C)(=O)[O-].C(C)[N+]1(CCCCC1)C
AAupsz,"N-ethyl-N-(2-hydroxyethyl)-N,N-dimethylammonium ethyl sulfate",CCOS(=O)(=O)[O-].CC[N+](C)(C)CCO
AAutYg,methyl(di(2-hydroxyethyl))(2-(2-hydroxyethoxy)ethyl)ammonium chloride,[Cl-].C[N+](CCOCCO)(CCO)CCO
AAuvAk,"1,6-dibromohexane",BrCCCCCCBr
AAuxSv,1-hexylpyridinium bromide,CCCCCC[n+]1ccccc1.[Br-]
AAuxed,"1-butyl-3,5-dimethylpyridinium bromide",CCCC[n+]1cc(C)cc(C)c1.[Br-]
AAuxjU,1-vinylimidazolium trifluoromethanesulfonate,FC(S(=O)(=O)[O-])(F)F.C(=C)N1C=[NH+]C=C1
AAuyli,1-allyl-3-methylimizodalium benzoate,C=CC[n+]1ccn(C)c1.O=C([O-])c1ccccc1
AAuylj,1-(2-ethoxyethyl)-3-methylimidazolium lactate,C(C(O)C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C
AAuzFh,1-hexyl-3-methylpyridinium dicyanamide,CCCCCC[n+]1cccc(C)c1.N#C[N-]C#N
AAuzTV,1-propanenitrile-3-butylimidazolium dicyanamide,CCCCn1cc[n+](CCC#N)c1.N#C[N-]C#N
AAvEdj,"1,2-dimethyl-3-octylimidazolium chloride",CCCCCCCCn1cc[n+](C)c1C.[Cl-]
AAvGve,N-butyl-N-methylmorpholinium tetrafluoroborate,CCCC[N+]1(C)CCOCC1.F[B-](F)(F)F
AAvHas,1-ethenyl-3-pentylimidazolium bromide,C=C[n+]1ccn(CCCCC)c1.[Br-]
AAvICm,1-ethyl-3-methylimidazolium adeninide,N1=CN=C2N=C[N-]C2=C1N.C(C)N1C=[N+](C=C1)C
AAvIwc,lanthanum chloride,[Cl-].[Cl-].[Cl-].[La+3]
AAvJGz,"(ethoxymethyl)triethylphosphonium 1,2,3-triazolide",CCOC[P+](CC)(CC)CC.c1c[n-]nn1
AAvJfX,trimethylbenzylammonium methanesulfonate,CS(=O)(=O)[O-].C[N+](CC1=CC=CC=C1)(C)C
AAvJjO,"1,1,3,3-tetramethylguanidinium heptanoate",CCCCCCC(=O)[O-].CN(C)C(=[NH2+])N(C)C
AAvKaT,tetrapropylammonium acetate,CC(=O)[O-].CCC[N+](CCC)(CCC)CCC
AAvRWj,"1-(2,2-difluoroethyl)imidazolium trifluoroacetate",FC(C(=O)[O-])(F)F.FC(CN1C=[NH+]C=C1)F
AAvSYL,1-ethylimidazolium trifluoromethanesulfonate,FC(S(=O)(=O)[O-])(F)F.C(C)N1C=[NH+]C=C1
AAvSpf,1-ethyl-3-methylimidazolium hypoxanthinide,[N-]1C=NC=2N=CNC2C1=O.C(C)N1C=[N+](C=C1)C
AAvSwR,"1,3-dimethylimidazolium trifluoromethanesulfonate",Cn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F
AAvTtV,"N,N'-dimethyl-N-propylpiperazinium lactate",CC(O)C(=O)[O-].CCC[N+]1(C)CCN(C)CC1
AAvTzM,N-butyl-N-methylpiperidinium tricyanomethanide,C(#N)[C-](C#N)C#N.C(CCC)[N+]1(CCCCC1)C
AAvaLy,"N,N,N-triethyl-2-methoxyethan-1-aminium tetrafluoroborate",CC[N+](CC)(CC)CCOC.F[B-](F)(F)F
AAvbIp,2-fluoropyridinium triflate,Fc1cccc[nH+]1.O=S(=O)([O-])C(F)(F)F
AAvbKb,"1,3-dimethyl-1,2,3-triazolium trifluoromethanesulfonate",Cn1cc[n+](C)n1.O=S(=O)([O-])C(F)(F)F
AAvbLq,"1-ethyl-1,2,4-triazolium triflate",CCn1c[nH+]cn1.C(F)(F)(F)S(=O)(=O)[O-]
AAvbaX,trimethylpropylammonium phenyltrifluoroborate,CCC[N+](C)(C)C.F[B-](F)(F)c1ccccc1
AAvbcc,1-hexyl-3-methyl-1H-imidazolium bromide,CCCCCC[n+]1ccn(C)c1.[Br-]
AAvbob,1-butyl-3-propyl-1H-imidazolium bromide,CCCC[n+]1ccn(CCC)c1.[Br-]
AAvdSh,cholinium octanoate,CCCCCCCC(=O)[O-].C[N+](C)(C)CCO
AAvdeC,1-butylpyridinium methyl sulfate,CCCC[n+]1ccccc1.COS(=O)(=O)[O-]
AAvdhf,1-ethyl-3-methylpyridinium ethylsulfate,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1
AAvhlJ,1-(2-cyanoethyl)-3-(phenylmethyl)-1H-imidazolium chloride,N#CCC[n+]1ccn(Cc2ccccc2)c1.[Cl-]
AAvjVr,1-ethyl-3-methylimidazolium difluoromono(oxalato)borate,CCn1cc[n+](C)c1.O=C1O[B-](F)(F)OC1=O
AAvmpG,1-butyl-3-methylimidazolium methyl methylphosphonate,CP(OC)([O-])=O.C(CCC)N1C=[N+](C=C1)C
AAvnFD,1-pentyl-3-methylimidazolium methylsulfonate,CCCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-]
AAvnMd,1-butyl-3-ethylimidazolium mesylate,CCCC[n+]1ccn(CC)c1.CS(=O)(=O)[O-]
AAvnXM,1-butyl-3-methylimidazolium ethylsulfonate,CCCC[n+]1ccn(C)c1.CCS(=O)(=O)[O-]
AAvnrx,1-ethyl-3-methylimidazolium butylsulfonate,CCCCS(=O)(=O)[O-].CC[n+]1ccn(C)c1
AAvnzR,tetrapropylammonium nitrate,CCC[N+](CCC)(CCC)CCC.O=[N+]([O-])[O-]
AAvtdJ,1-(3-boronopropyl)-3-methyl-1H-imidazol-3-ium bromide,C[n+]1ccn(CCCB(O)O)c1.[Br-]
AAvwIB,pyridinium ethoxyethylsulfate,CCOCCOS(=O)(=O)[O-].c1cc[nH+]cc1
AAvwNA,1-butylpyridinium trifluoroacetate,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F
AAvwTy,3-ethyl-1-(3-methoxy-3-oxopropyl)imidazolium dicyanamide,CCn1cc[n+](CCC(=O)OC)c1.N#C[N-]C#N
AAvwtT,1-(4-methoxy-4-oxobutyl)-3-methylimidazolium dicyanamide,COC(=O)CCC[n+]1ccn(C)c1.N#C[N-]C#N
AAvxBp,cholinium L-glutaminate,OCC[N+](C)(C)C.C(CC(=O)N)[C@@H](C(=O)[O-])N
AAvxNH,thallium methanoate,O=C[O-].[Tl+]
AAvxph,3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-]
AAwAQy,"N,N-diethylanilinium perchlorate",CC[NH+](CC)c1ccccc1.[O-]Cl(=O)(=O)=O
AAwCTH,dodecyldimethylammonium chloride,CCCCCCCCCCCC[NH+](C)C.[Cl-]
AAwEEb,1-phenylpiperazinium tetrafluoroborate,F[B-](F)(F)F.c1ccc([NH+]2CCNCC2)cc1
AAwEeK,1-allyl-3-methylimidazolium iodide,C[N+]1=CN(C=C1)CC=C.[I-]
AAwExj,methyl nonafluoroisobutyl ether,COC(F)(F)C(F)(C(F)(F)F)C(F)(F)F
AAwGGR,1-methyl-1-pentylpiperidinium bromide,CCCCC[N+]1(C)CCCCC1.[Br-]
AAwGZB,1-butyl-1-ethyl-piperidinium bromide,CCCC[N+]1(CC)CCCCC1.[Br-]
AAwGsM,1-methyl-3-pentylimidazolium dihydrogen phosphate,CCCCCn1cc[n+](C)c1.O=P([O-])(O)O
AAwGsQ,cholinium L-glutamate,OCC[N+](C)(C)C.C(CC(=O)[O-])[C@@H](C(=O)[O-])[NH3+]
AAwHAm,1-butyl-3-methylimidazolium uracilide,[N-]1C(=O)NC(=O)C=C1.C(CCC)N1C=[N+](C=C1)C
AAwHHm,"1-butyl-2,3-dimethylimidazolium hydrogen sulfate",CCCC[n+]1ccn(C)c1C.O=S(=O)([O-])O
AAwHID,4-(3-hydroxypropyl)-4-methylmorpholinium tricyanomethanide,C[N+]1(CCCO)CCOCC1.N#C[C-](C#N)C#N
AAwHLS,"N,N,N-trimethyl-1-(4-vinylphenyl)methanaminium glycinate",C=Cc1ccc(C[N+](C)(C)C)cc1.NCC(=O)[O-]
AAwHMP,"1,3-diethylimidazolium ethyl sulfate",CCOS(=O)(=O)[O-].CCn1cc[n+](CC)c1
AAwHNg,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-]
AAwHVf,"1-ethyl-2,3-dimethyl-1H-imidazol-3-ium ethyl sulfate",CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1C
AAwHYD,"2-(2-(dimethylamino)ethoxy)-N,N-dimethylethanaminium 2-hydroxypropanoate",OC(C(=O)[O-])C.CN(CCOCC[NH+](C)C)C
AAwHxr,1-butyl-3-methylimidazolium imidazole-2-carboxylate,CCCC[n+]1ccn(C)c1.O=C([O-])c1ncc[nH]1
AAwIUF,1-octylpyridinium thiocyanate,CCCCCCCC[n+]1ccccc1.N#C[S-]
AAwOKE,"1-butyronitrile-2,3-dimethylimidazolium tetrafluoroborate",Cc1n(CCCC#N)cc[n+]1C.F[B-](F)(F)F
AAwOgS,1-(4-cyanobutyl)-3-methylimidazolium tetrafluoroborate,Cn1cc[n+](CCCCC#N)c1.F[B-](F)(F)F
AAwOrj,1-hexylpyridinium tetrafluoroborate,CCCCCC[n+]1ccccc1.F[B-](F)(F)F
AAwQGU,1-(3-aminopropyl)-3-methylimidazolium imidazole-2-carboxylate,Cn1cc[n+](CCCN)c1.O=C([O-])c1ncc[nH]1
AAwQZQ,"1,2-dimethyl-3-propylimidazolium 4-nitropyrazolide",CCCn1cc[n+](C)c1C.O=[N+]([O-])c1cn[n-]c1
AAwQmq,N-butyl-4-cyanopyridinium tricyanomethanide,CCCC[n+]1ccc(C#N)cc1.N#C[C-](C#N)C#N
AAwRVg,choline trans-cinnamate,C(\C=C\C1=CC=CC=C1)(=O)[O-].OCC[N+](C)(C)C
AAwRYL,benzyldimethylammonium hexanoate,CCCCCC(=O)[O-].C[NH+](C)Cc1ccccc1
AAwRyW,"1,1,3,3-tetramethylguanidinium phenylacetate",CN(C)C(=[NH2+])N(C)C.O=C([O-])Cc1ccccc1
AAwYJq,1-methyl-3-(1-methylethyl)imidazolium iodide,CC(C)n1cc[n+](C)c1.[I-]
AAwYNq,"(3R,4R)-1,1,1,2,2,3,4,5,5,5-decafluoropentane",F[C@H]([C@@H](F)C(F)(F)C(F)(F)F)C(F)(F)F
AAwYRR,1-methyl-3-propylimidazolium iodide,CCCn1cc[n+](C)c1.[I-]
AAwYcW,"(3S,4R)-1,1,1,2,2,3,4,5,5,5-decafluoropentane",F[C@@H]([C@@H](F)C(F)(F)F)C(F)(F)C(F)(F)F
AAwYjV,"(3R,4S)-1,1,1,2,2,3,4,5,5,5-decafluoropentane",F[C@@H]([C@@H](F)C(F)(F)C(F)(F)F)C(F)(F)F
AAwYzw,"(3S,4S)-1,1,1,2,2,3,4,5,5,5-decafluoropentane",F[C@@H]([C@H](F)C(F)(F)C(F)(F)F)C(F)(F)F
AAwZYf,4-methyl-4-pentylmorpholinium bromide,CCCCC[N+]1(C)CCOCC1.[Br-]
AAwaEi,1-butyl-3-methylimidazolium trifluoroacetate,CCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F
AAwaTB,"5,5-diphenylimidazolidine-2,4-dione",O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
AAwaXG,octyl trimethyl ammonium bromide,CCCCCCCC[N+](C)(C)C.[Br-]
AAwakr,(+)-(S)-naproxen sodium salt,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1.[Na+]
AAwaun,"1,3-dimethylimidazolium methoxyethylsulfate",COCCOS(=O)(=O)[O-].Cn1cc[n+](C)c1
AAwbIf,4-hexyl-4-methylmorpholinium N-cyanocyanamide,CCCCCC[N+]1(C)CCOCC1.N#C[N-]C#N
AAwbmW,benzo[a]pyrene,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34
AAwbuI,benzo[k]fluoranthene,c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12
